Date,Time,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
05/07/2025,16:04:54,39161,15664,10554,823,27,1,0,0.03583660,0.42286981,1.63017084,2.38353677,2.48269313,2.53948743,2.53948743
05/07/2025,16:04:55,39066,15626,10587,815,26,1,0,0.03574983,0.42184592,1.63292776,2.37921627,2.47645737,2.53216899,2.53216899
05/07/2025,16:04:56,38995,15598,10696,810,26,1,0,0.03568519,0.42108327,1.64452976,2.38600299,2.48196846,2.53656647,2.53656647
05/07/2025,16:04:57,38958,15583,10825,806,26,1,0,0.03565149,0.42068570,1.65893251,2.39681852,2.49227445,2.54687246,2.54687246
05/07/2025,16:04:58,39026,15610,11076,808,28,1,0,0.03580758,0.42252754,1.72460069,2.46827108,2.57163741,2.63279337,2.63279337
05/07/2025,16:05:00,39210,15684,11574,800,29,2,0,0.03588190,0.42340462,1.74733893,2.48018363,2.58610484,2.65053977,2.65053977
05/07/2025,16:05:01,39203,15681,11577,786,29,2,0,0.03587560,0.42333025,1.74760394,2.46700482,2.57202984,2.63754745,2.63754745
05/07/2025,16:05:02,39231,15692,11704,775,29,2,0,0.03590081,0.42362771,1.76244721,2.47202352,2.57756168,2.64527559,2.64527559
05/07/2025,16:05:03,39259,15703,11826,764,29,2,0,0.03592692,0.42393564,1.77671532,2.47646798,2.58200614,2.65080273,2.65080273
05/07/2025,16:05:04,39277,15710,11971,756,29,2,0,0.03594276,0.42412251,1.79346767,2.48536690,2.59103154,2.65982813,2.65982813
05/07/2025,16:05:05,39305,15722,12303,764,29,2,0,0.03596861,0.42442758,1.83169860,2.53112823,2.63883461,2.70874481,2.70874481
05/07/2025,16:05:06,39362,15745,12736,781,30,2,0,0.03602112,0.42504723,1.88184927,2.59711388,2.70801116,2.78336570,2.78336570
05/07/2025,16:05:07,39507,15802,13292,802,31,2,0,0.03615314,0.42660498,1.94698298,2.68102372,2.79638754,2.87938271,2.87938271
05/07/2025,16:05:08,39730,15892,14035,829,33,2,0,0.03635777,0.42901977,2.03441476,2.79314504,2.91476056,3.00542729,3.00542729
05/07/2025,16:05:09,39978,15991,14787,858,35,3,0,0.03658456,0.43169581,2.12311768,2.90860656,3.03673036,3.13395504,3.13395504
05/07/2025,16:05:10,40147,16059,15206,879,36,3,0,0.03673952,0.43352429,2.17287765,2.97736869,3.10919653,3.21186554,3.21186554
05/07/2025,16:05:11,40296,16118,15517,897,37,3,0,0.03687516,0.43512495,2.21004916,3.03124727,3.16588296,3.27291363,3.27291363
05/07/2025,16:05:12,40448,16179,15831,915,37,3,0,0.03701502,0.43677520,2.24760962,3.08541873,3.22273217,3.33304181,3.33304181
05/07/2025,16:05:13,40493,16197,15819,911,37,3,0,0.03705597,0.43725851,2.24674779,3.08071162,3.21560027,3.32590991,3.32590991
05/07/2025,16:05:14,40504,16201,15753,899,36,3,0,0.03706592,0.43737579,2.23929522,3.06288542,3.19381707,3.29976506,3.29976506
05/07/2025,16:05:15,40474,16189,15685,888,35,3,0,0.03703868,0.43705451,2.23123847,3.04445504,3.17155978,3.27203250,3.27203250
05/07/2025,16:05:16,40479,16191,15696,877,34,3,0,0.03704256,0.43710027,2.23245974,3.03520567,3.15810044,3.25312882,3.25312882
05/07/2025,16:05:17,40544,16217,15873,868,32,2,0,0.03710283,0.43781146,2.25343657,3.04778000,3.16697073,3.25652384,3.25652384
05/07/2025,16:05:18,40667,16267,16180,862,32,2,0,0.03721506,0.43913565,2.28991148,3.07934263,3.19636514,3.28375289,3.28375289
05/07/2025,16:05:19,40854,16341,16685,863,33,2,0,0.03738618,0.44115481,2.34970613,3.14033332,3.26105626,3.35060937,3.35060937
05/07/2025,16:05:20,41021,16408,17101,863,34,3,0,0.03753936,0.44296235,2.39902492,3.18887610,3.31393909,3.40677118,3.40677118
05/07/2025,16:05:21,41180,16472,17461,861,35,3,0,0.03768420,0.44467165,2.44194002,3.23014310,3.35890652,3.45501758,3.45501758
05/07/2025,16:05:22,41304,16521,17649,855,36,3,0,0.03779806,0.44601494,2.46480921,3.24755094,3.37848259,3.47570727,3.47570727
05/07/2025,16:05:24,41359,16543,17543,843,36,3,0,0.03784799,0.44660410,2.45328833,3.22478342,3.35635469,3.45357937,3.45357937
05/07/2025,16:05:25,41366,16546,17308,830,36,3,0,0.03785461,0.44668227,2.42646015,3.18670951,3.32032252,3.41754720,3.41754720
05/07/2025,16:05:26,41267,16507,16778,812,37,3,0,0.03776451,0.44561928,2.36476587,3.10843626,3.24294186,3.33905292,3.33905292
05/07/2025,16:05:27,41108,16443,16127,791,37,3,0,0.03761838,0.44389472,2.28861959,3.01273876,3.14673483,3.24068053,3.24068053
05/07/2025,16:05:28,40880,16352,15299,764,35,2,0,0.03741000,0.44143604,2.19138467,2.89058735,3.01833171,3.10571946,3.10571946
05/07/2025,16:05:29,40659,16263,14541,738,33,2,0,0.03720769,0.43904887,2.10230011,2.77791229,2.89863523,2.97835142,2.97835142
05/07/2025,16:05:30,40505,16202,14013,718,32,2,0,0.03706705,0.43738913,2.04025958,2.69754769,2.81367761,2.88794947,2.88794947
05/07/2025,16:05:31,40385,16154,13599,700,31,2,0,0.03695659,0.43608590,1.99161462,2.63293872,2.74536821,2.81527841,2.81527841
05/07/2025,16:05:32,40257,16102,13195,683,30,2,0,0.03683971,0.43470646,1.94406906,2.56933123,2.67793020,2.74344781,2.74344781
05/07/2025,16:05:33,40090,16036,12789,662,28,2,0,0.03668701,0.43290464,1.89576165,2.50224769,2.60472143,2.66696007,2.66696007
05/07/2025,16:05:34,39923,15969,12429,642,26,1,0,0.03653422,0.43110187,1.85283796,2.44096882,2.53706076,2.59602043,2.59602043
05/07/2025,16:05:35,39759,15903,12093,623,24,1,0,0.03638410,0.42933056,1.81263589,2.38286271,2.47308600,2.52879762,2.52879762
05/07/2025,16:05:36,39599,15839,11785,604,23,1,0,0.03623787,0.42760501,1.77567476,2.32909750,2.41549388,2.47009189,2.47009189
05/07/2025,16:05:37,39437,15774,11476,586,23,1,0,0.03608931,0.42585186,1.73852039,2.27478308,2.35939068,2.40962704,2.40962704
05/07/2025,16:05:38,39211,15684,11016,563,22,1,0,0.03588265,0.42341322,1.68352119,2.19935964,2.28141597,2.32729067,2.32729067
05/07/2025,16:05:39,38964,15585,10535,546,22,1,0,0.03565633,0.42074289,1.62577377,2.12632630,2.20621441,2.24881014,2.24881014
05/07/2025,16:05:40,38796,15518,10235,538,21,1,0,0.03550276,0.41893062,1.58965092,2.08244702,2.16028977,2.19960652,2.19960652
05/07/2025,16:05:41,38670,15468,9930,529,21,1,0,0.03538762,0.41757211,1.55347684,2.03829139,2.11434897,2.15146943,2.15146943
05/07/2025,16:05:42,38557,15422,9660,522,20,1,0,0.03528398,0.41634899,1.52130794,1.99959413,2.07424959,2.11028737,2.11028737
05/07/2025,16:05:43,38529,15411,9642,524,20,1,0,0.03525845,0.41604772,1.51898702,1.99856626,2.07283867,2.10995913,2.10995913
05/07/2025,16:05:44,38588,15435,9822,531,20,1,0,0.03531265,0.41668742,1.54023161,2.02692030,2.10119271,2.14159214,2.14159214
05/07/2025,16:05:45,38644,15457,9977,539,20,1,0,0.03536403,0.41729374,1.55857903,2.05202211,2.12629452,2.16889025,2.16889025
05/07/2025,16:05:46,38698,15479,10119,546,20,1,0,0.03541341,0.41787624,1.57539175,2.07516828,2.14944069,2.19420178,2.19420178
05/07/2025,16:05:47,38745,15498,10233,546,20,1,0,0.03545581,0.41837672,1.58892739,2.08893086,2.16320327,2.20907797,2.20907797
05/07/2025,16:05:48,38719,15487,10203,540,20,1,0,0.03543280,0.41810502,1.58521003,2.07942821,2.15331757,2.20135763,2.20135763
05/07/2025,16:05:49,38651,15460,10107,534,20,1,0,0.03536978,0.41736143,1.57353180,2.06228863,2.13592142,2.18724046,2.18724046
05/07/2025,16:05:50,38591,15436,10043,529,20,1,0,0.03531517,0.41671697,1.56557199,2.05006260,2.12343881,2.17803682,2.17803682
05/07/2025,16:05:51,38468,15387,9785,518,20,1,0,0.03520293,0.41539277,1.53473203,2.00897895,2.08159267,2.13619068,2.13619068
05/07/2025,16:05:52,38296,15318,9384,501,19,1,0,0.03504506,0.41352994,1.48695347,1.94601147,2.01721946,2.07073479,2.07073479
05/07/2025,16:05:53,38193,15277,9176,490,19,1,0,0.03495063,0.41241551,1.46204298,1.91072735,1.98116924,2.03468457,2.03468457
05/07/2025,16:05:54,38123,15249,9070,482,19,1,0,0.03488697,0.41166428,1.44918160,1.89033556,1.96014144,2.01365677,2.01365677
05/07/2025,16:05:55,38058,15223,8980,474,19,1,0,0.03482725,0.41095976,1.43813219,1.87207970,1.94124595,1.99695757,1.99695757
05/07/2025,16:05:56,38054,15221,8999,470,19,1,0,0.03482402,0.41092162,1.44036421,1.87069248,1.93973225,1.99544387,1.99544387
05/07/2025,16:05:57,38090,15236,9094,467,18,1,0,0.03485659,0.41130583,1.45151343,1.87967656,1.94833328,2.00404490,2.00404490
05/07/2025,16:05:58,38158,15263,9247,465,18,1,0,0.03491935,0.41204657,1.46974465,1.89571061,1.96436733,2.01896534,2.01896534
05/07/2025,16:05:59,38207,15282,9349,461,18,1,0,0.03496372,0.41256995,1.48195806,1.90453081,1.97293096,2.02644629,2.02644629
05/07/2025,16:06:00,38231,15292,9408,457,18,1,0,0.03498609,0.41283403,1.48894773,1.90760932,1.97575651,2.02927184,2.02927184
05/07/2025,16:06:01,38231,15292,9390,450,18,1,0,0.03498544,0.41282639,1.48692443,1.89944658,1.96708062,2.01839966,2.01839966
05/07/2025,16:06:02,38236,15294,9369,445,18,1,0,0.03499045,0.41288549,1.48462862,1.89249654,1.95974753,2.00890121,2.00890121
05/07/2025,16:06:03,38248,15299,9368,441,18,1,0,0.03500153,0.41301613,1.48458952,1.88815919,1.95502713,2.00198451,2.00198451
05/07/2025,16:06:04,38240,15296,9352,435,18,1,0,0.03499416,0.41292935,1.48273759,1.88116895,1.94752735,1.99228844,1.99228844
05/07/2025,16:06:05,38199,15279,9271,428,18,1,0,0.03495668,0.41248701,1.47296025,1.86483213,1.93042443,1.97302016,1.97302016
05/07/2025,16:06:06,38117,15247,9103,419,17,1,0,0.03488186,0.41160422,1.45290646,1.83718388,1.90188360,1.94120035,1.94120035
05/07/2025,16:06:07,38064,15225,9019,415,17,1,0,0.03483258,0.41102269,1.44265056,1.82246776,1.88652785,1.92364831,1.92364831
05/07/2025,16:06:08,38042,15217,9055,417,17,1,0,0.03481319,0.41079387,1.44654603,1.82891637,1.89284998,1.92888776,1.92888776
05/07/2025,16:06:09,38085,15234,9270,425,18,1,0,0.03485207,0.41125244,1.47164080,1.86057153,1.92578078,1.96726289,1.96726289
05/07/2025,16:06:10,38185,15274,9635,435,18,1,0,0.03494359,0.41233256,1.51443172,1.91338011,1.98203683,2.03774845,2.03774845
05/07/2025,16:06:11,38301,15320,10051,451,19,2,0,0.03505007,0.41475882,1.61692979,2.05404448,2.12920948,2.19800607,2.19800607
05/07/2025,16:06:12,38542,15417,11149,523,22,2,0,0.03527057,0.41619074,1.69152316,2.17068236,2.25146305,2.33009656,2.33009656
05/07/2025,16:06:13,38570,15428,11341,539,22,2,0,0.03529626,0.41649390,1.71377236,2.20789353,2.29096892,2.37288141,2.37288141
05/07/2025,16:06:14,38579,15431,11471,547,23,2,0,0.03530418,0.41658731,1.72875084,2.22952941,2.31452006,2.39971152,2.39971152
05/07/2025,16:06:15,38522,15408,11412,549,23,2,0,0.03525183,0.41596957,1.72132276,2.22374943,2.30924961,2.39335839,2.39335839
05/07/2025,16:06:16,38439,15375,11230,547,23,2,0,0.03517578,0.41507244,1.69965510,2.20065970,2.28450120,2.36313471,2.36313471
05/07/2025,16:06:17,38379,15351,11038,540,22,2,0,0.03512110,0.41442705,1.67705956,2.17160077,2.25416663,2.32735581,2.32735581
05/07/2025,16:06:18,38304,15321,10734,527,22,2,0,0.03505227,0.41361481,1.64143186,2.12430731,2.20521448,2.27401107,2.27401107
05/07/2025,16:06:19,38287,15314,10589,517,22,2,0,0.03503698,0.41343462,1.62468609,2.09870698,2.17846499,2.24509622,2.24509622
05/07/2025,16:06:20,38298,15319,10526,511,21,2,0,0.03504742,0.41355760,1.61766347,2.08544700,2.16443891,2.23434911,2.23434911
05/07/2025,16:06:21,38312,15324,10474,504,21,2,0,0.03505970,0.41370252,1.61183406,2.07383229,2.15218819,2.22537737,2.22537737
05/07/2025,16:06:22,38299,15319,10360,496,21,2,0,0.03504775,0.41356144,1.59866194,2.05280765,2.13039744,2.20575198,2.20575198
05/07/2025,16:06:23,38292,15317,10295,489,21,2,0,0.03504183,0.41349183,1.59110735,2.03859567,2.11529288,2.19284371,2.19284371
05/07/2025,16:06:24,38293,15317,10364,482,21,2,0,0.03504264,0.41350136,1.59902198,2.04091992,2.11710398,2.19793379,2.19793379
05/07/2025,16:06:25,38281,15312,10515,477,20,2,0,0.03503165,0.41337170,1.61612842,2.05269405,2.12811201,2.21110718,2.21110718
05/07/2025,16:06:26,38255,15302,10648,471,20,2,0,0.03500783,0.41309047,1.63107164,2.06227292,2.13718134,2.22129012,2.22129012
05/07/2025,16:06:27,38176,15270,10640,462,20,2,0,0.03493561,0.41223820,1.62929436,2.05273921,2.12688153,2.21207299,2.21207299
05/07/2025,16:06:28,38121,15248,10677,453,20,2,0,0.03488535,0.41164522,1.63298718,2.04812653,2.12124978,2.20096597,2.20096597
05/07/2025,16:06:29,38098,15239,10790,448,20,2,0,0.03486409,0.41139447,1.64568661,2.05604362,2.12840077,2.20486892,2.20486892
05/07/2025,16:06:30,38113,15245,11026,446,19,2,0,0.03487799,0.41155844,1.67284593,2.08100486,2.15310544,2.22629462,2.22629462
05/07/2025,16:06:31,38114,15245,11288,442,19,2,0,0.03487847,0.41156416,1.70278754,2.10816729,2.17975834,2.24966854,2.24966854
05/07/2025,16:06:32,38062,15225,11368,437,19,2,0,0.03483139,0.41100840,1.71139715,2.11186462,2.18256308,2.24919431,2.24919431
05/07/2025,16:06:33,38011,15204,11404,431,19,2,0,0.03478443,0.41045449,1.71496342,2.10993751,2.17986987,2.24322212,2.24322212
05/07/2025,16:06:34,38009,15203,11597,433,19,1,0,0.03478243,0.41043067,1.73697451,2.13353173,2.20295455,2.26411051,2.26411051
05/07/2025,16:06:35,38087,15234,11924,440,19,1,0,0.03485391,0.41127437,1.77523908,2.17825969,2.24742594,2.30749922,2.30749922
05/07/2025,16:06:37,38173,15269,12241,448,19,2,0,0.03493260,0.41220290,1.81241308,2.22312515,2.29331408,2.35555272,2.35555272
05/07/2025,16:06:38,38270,15308,12564,460,20,2,0,0.03502141,0.41325064,1.85046156,2.27206430,2.34493098,2.41156221,2.41156221
05/07/2025,16:06:39,38328,15331,12733,470,20,2,0,0.03507447,0.41387697,1.87034376,2.30089806,2.37580648,2.44571668,2.44571668
05/07/2025,16:06:40,38346,15338,12705,476,21,2,0,0.03509153,0.41407813,1.86734975,2.30346240,2.38002951,2.45210507,2.45210507
05/07/2025,16:06:41,38348,15339,12611,481,21,2,0,0.03509250,0.41408957,1.85659618,2.29762111,2.37572043,2.44890961,2.44890961
05/07/2025,16:06:42,38342,15337,12486,488,22,2,0,0.03508772,0.41403330,1.84232935,2.28894558,2.36857711,2.44393165,2.44393165
05/07/2025,16:06:43,38353,15341,12406,490,22,2,0,0.03509735,0.41414678,1.83319259,2.28187696,2.36316718,2.44071801,2.44071801
05/07/2025,16:06:44,38305,15322,12275,486,22,2,0,0.03505356,0.41363006,1.81770592,2.26312610,2.34594853,2.42677834,2.42677834
05/07/2025,16:06:45,38198,15279,12028,479,22,2,0,0.03495580,0.41247651,1.78829687,2.22738270,2.31033161,2.39004780,2.39004780
05/07/2025,16:06:46,38045,15218,11682,469,22,2,0,0.03481603,0.41082725,1.74712622,2.17671142,2.25787516,2.33322970,2.33322970
