Date,Time,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
12/07/2025,00:53:28,28216,11286,7553,334,11,0,0,0.02582134,0.30469034,1.16873602,1.47516177,1.51650613,1.52850841,1.52850841
12/07/2025,00:53:29,28280,11312,7596,332,11,0,0,0.02587957,0.30537768,1.17423029,1.47816787,1.51951223,1.53151451,1.53151451
12/07/2025,00:53:30,28341,11336,7640,329,10,0,0,0.02593590,0.30604216,1.18000058,1.48161196,1.52091458,1.53291686,1.53291686
12/07/2025,00:53:31,28415,11366,7716,328,11,0,0,0.02600344,0.30683915,1.18945394,1.49028932,1.53354894,1.54883019,1.54883019
12/07/2025,00:53:32,28475,11390,7866,332,14,0,0,0.02605812,0.30748454,1.20726680,1.51194745,1.56375709,1.58123464,1.58123464
12/07/2025,00:53:33,28503,11401,8100,342,16,0,0,0.02608333,0.30778198,1.23434935,1.54801450,1.60812120,1.63104308,1.63104308
12/07/2025,00:53:34,28521,11408,8295,351,17,0,0,0.02610039,0.30798316,1.25689644,1.57893115,1.64107959,1.66836313,1.66836313
12/07/2025,00:53:35,28492,11396,8342,358,17,0,0,0.02607341,0.30766475,1.26190598,1.58995201,1.65363266,1.68091620,1.68091620
12/07/2025,00:53:36,28422,11369,8273,362,17,0,0,0.02600990,0.30691541,1.25323953,1.58529281,1.65024910,1.67972893,1.67972893
12/07/2025,00:53:37,28331,11332,8134,366,18,0,0,0.02592669,0.30593348,1.23642314,1.57141757,1.63777597,1.66725580,1.66725580
12/07/2025,00:53:38,28311,11324,8133,371,18,0,0,0.02590833,0.30571706,1.23606134,1.57632311,1.64395715,1.67451966,1.67451966
12/07/2025,00:53:39,28294,11317,8126,376,18,1,0,0.02589266,0.30553212,1.23506040,1.57932942,1.64772957,1.67940569,1.67940569
12/07/2025,00:53:40,28308,11323,8138,377,18,0,0,0.02590542,0.30568272,1.23661676,1.58179082,1.64980791,1.67928774,1.67928774
12/07/2025,00:53:41,28301,11320,8069,372,18,0,0,0.02589848,0.30560075,1.22861756,1.56949337,1.63674436,1.66622419,1.66622419
12/07/2025,00:53:42,28289,11315,7993,367,18,0,0,0.02588759,0.30547207,1.21983240,1.55631296,1.62292794,1.65021148,1.65021148
12/07/2025,00:53:43,28274,11309,7913,362,18,0,0,0.02587401,0.30531190,1.21049474,1.54254802,1.60839689,1.63568043,1.63568043
12/07/2025,00:53:44,28233,11293,7779,356,17,0,0,0.02583653,0.30486956,1.19473907,1.52107202,1.58602831,1.61222917,1.61222917
12/07/2025,00:53:45,28169,11267,7614,349,17,0,0,0.02577761,0.30417457,1.17509934,1.49522788,1.55941806,1.58125726,1.58125726
12/07/2025,00:53:46,28036,11214,7332,340,17,0,0,0.02565594,0.30273884,1.14140506,1.45326013,1.51642764,1.53607055,1.53607055
12/07/2025,00:53:47,27901,11160,7064,333,17,0,0,0.02553314,0.30128976,1.10939395,1.41462458,1.47689950,1.49326343,1.49326343
12/07/2025,00:53:48,27775,11110,6843,332,17,0,0,0.02541760,0.29992648,1.08272796,1.38718258,1.44882149,1.46518542,1.46518542
12/07/2025,00:53:49,27655,11062,6646,332,16,0,0,0.02530757,0.29862806,1.05886150,1.36318709,1.42431285,1.44067678,1.44067678
12/07/2025,00:53:50,27537,11015,6462,332,16,0,0,0.02520005,0.29735917,1.03650295,1.34060251,1.40134522,1.41770915,1.41770915
12/07/2025,00:53:51,27447,10979,6380,333,16,0,0,0.02511748,0.29638485,1.02620564,1.33156530,1.39218153,1.40854546,1.40854546
12/07/2025,00:53:52,27384,10953,6412,336,16,0,0,0.02505937,0.29569939,1.02922035,1.33716518,1.39778141,1.41414534,1.41414534
12/07/2025,00:53:53,27329,10931,6475,339,16,0,0,0.02500912,0.29510641,1.03580534,1.34636829,1.40647499,1.42283892,1.42283892
12/07/2025,00:53:54,27275,10910,6534,342,16,0,0,0.02495952,0.29452107,1.04195360,1.35506969,1.41517639,1.43154032,1.43154032
12/07/2025,00:53:56,27230,10892,6593,343,16,0,0,0.02491889,0.29404156,1.04820779,1.36261601,1.42272271,1.43908664,1.43908664
12/07/2025,00:53:57,27207,10882,6652,340,16,0,0,0.02489747,0.29378890,1.05468473,1.36666975,1.42651988,1.44288381,1.44288381
12/07/2025,00:53:58,27262,10904,6851,342,16,0,0,0.02494772,0.29438188,1.07806800,1.39105414,1.45217990,1.48057705,1.48057705
12/07/2025,00:53:59,27432,10973,7249,348,17,1,0,0.02510365,0.29622181,1.12548840,1.44396884,1.50751940,1.54683615,1.54683615
12/07/2025,00:54:00,27629,11051,7605,354,18,1,0,0.02528407,0.29835063,1.16824138,1.49221519,1.55832064,1.60747432,1.60747432
12/07/2025,00:54:01,27801,11120,7828,358,18,1,0,0.02544168,0.30021058,1.19570292,1.52361992,1.59163701,1.64734863,1.64734863
12/07/2025,00:54:02,27997,11199,8070,363,19,1,0,0.02562097,0.30232604,1.22549224,1.55857959,1.62876852,1.68992448,1.68992448
12/07/2025,00:54:03,28263,11305,8442,373,20,2,0,0.02586383,0.30519177,1.27082815,0,0,0,0
12/07/2025,00:54:05,28857,11542,9232,388,21,2,0,0.02640724,0.31160393,1.36762173,1.72271644,1.80030623,1.87677438,1.87677438
12/07/2025,00:54:06,28889,11555,9149,384,21,2,0,0.02643687,0.31195380,1.35846686,1.71039531,1.78721900,1.86040818,1.86040818
12/07/2025,00:54:07,28917,11567,9106,382,21,2,0,0.02646282,0.31225984,1.35389734,1.70365974,1.77971732,1.84962752,1.84962752
12/07/2025,00:54:08,28962,11584,9108,380,20,2,0,0.02650354,0.31274030,1.35454342,1.70294872,1.77849677,1.84621068,1.84621068
12/07/2025,00:54:09,28998,11599,9100,379,21,2,0,0.02653683,0.31313309,1.35409607,1.70143527,1.77800238,1.84791258,1.84791258
12/07/2025,00:54:10,29017,11606,9055,378,21,2,0,0.02655363,0.31333137,1.34916429,1.69566342,1.77350617,1.84558173,1.84558173
12/07/2025,00:54:11,29035,11614,9013,377,21,2,0,0.02657018,0.31352680,1.34456903,1.69038915,1.76925458,1.84244376,1.84244376
12/07/2025,00:54:12,29001,11600,8864,375,22,2,0,0.02653941,0.31316359,1.32713535,1.67108134,1.75096945,1.82524131,1.82524131
12/07/2025,00:54:13,28935,11574,8668,373,22,2,0,0.02647930,0.31245431,1.30398727,1.64554209,1.72593973,1.80129427,1.80129427
12/07/2025,00:54:14,28898,11559,8623,372,22,2,0,0.02644489,0.31204820,1.29840260,1.63882635,1.72024305,1.79671120,1.79671120
12/07/2025,00:54:15,28820,11528,8519,368,22,2,0,0.02637418,0.31121399,1.28572898,1.62311458,1.70504443,1.78151258,1.78151258
12/07/2025,00:54:16,28724,11489,8382,364,22,2,0,0.02628573,0.31017012,1.26892741,1.60279077,1.68497358,1.76144173,1.76144173
12/07/2025,00:54:17,28604,11441,8198,358,22,2,0,0.02617585,0.30887358,1.24669071,1.57505977,1.65571037,1.72778593,1.72778593
12/07/2025,00:54:18,28442,11376,7928,349,21,2,0,0.02602752,0.30712325,1.21401073,1.53384827,1.61245712,1.67797473,1.67797473
12/07/2025,00:54:19,28339,11335,7766,341,21,1,0,0.02593348,0.30601358,1.19432795,1.50699106,1.58355817,1.64471413,1.64471413
12/07/2025,00:54:20,28246,11298,7632,334,20,1,0,0.02584864,0.30501255,1.17800959,1.48404825,1.55883019,1.61562449,1.61562449
12/07/2025,00:54:21,28152,11261,7498,327,20,1,0,0.02576252,0.30399631,1.16167590,1.46131523,1.53456496,1.58916297,1.58916297
12/07/2025,00:54:22,28026,11210,7246,318,19,1,0,0.02564763,0.30264065,1.13146286,1.42334668,1.49493773,1.54409141,1.54409141
12/07/2025,00:54:23,27892,11157,6971,310,19,1,0,0.02552457,0.30118871,1.09856426,1.38269164,1.45249752,1.49617593,1.49617593
12/07/2025,00:54:24,27759,11103,6714,302,18,1,0,0.02540322,0.29975678,1.06775794,1.34442081,1.41269448,1.45309391,1.45309391
12/07/2025,00:54:25,27645,11058,6495,294,18,1,0,0.02529894,0.29852605,1.04144252,1.31138303,1.37825097,1.41537143,1.41537143
12/07/2025,00:54:26,27590,11036,6350,289,18,1,0,0.02524859,0.29793211,1.02434773,1.28940889,1.35538424,1.39142202,1.39142202
12/07/2025,00:54:27,27500,11000,6161,283,17,1,0,0.02516579,0.29695494,1.00169115,1.26138705,1.32634334,1.35910214,1.35910214
12/07/2025,00:54:28,27411,10964,5993,278,17,1,0,0.02508442,0.29599494,0.98149553,1.23644112,1.30063130,1.33230742,1.33230742
12/07/2025,00:54:29,27393,10957,5960,277,17,1,0,0.02506778,0.29579855,0.97752234,1.23111083,1.29504444,1.32672056,1.32672056
12/07/2025,00:54:30,27436,10974,6033,278,17,1,0,0.02510769,0.29626949,0.98635488,1.24100947,1.30494308,1.33661920,1.33661920
12/07/2025,00:54:31,27479,10991,6099,279,17,1,0,0.02514656,0.29672807,0.99436306,1.24992269,1.31411287,1.34795435,1.34795435
12/07/2025,00:54:32,27521,11008,6162,280,17,1,0,0.02518476,0.29717896,1.00206467,1.25859431,1.32303745,1.35687893,1.35687893
12/07/2025,00:54:33,27549,11019,6229,281,17,1,0,0.02521094,0.29748785,1.01006854,1.26727627,1.33171941,1.36556089,1.36556089
12/07/2025,00:54:34,27525,11010,6292,280,17,1,0,0.02518832,0.29722092,1.01697958,1.27350922,1.33769940,1.37154088,1.37154088
12/07/2025,00:54:35,27476,10990,6316,278,17,1,0,0.02514366,0.29669374,1.01918707,1.27429463,1.33822824,1.37206972,1.37206972
12/07/2025,00:54:36,27435,10974,6373,277,17,1,0,0.02510607,0.29625042,1.02525532,1.27923181,1.34278237,1.37445849,1.37445849
12/07/2025,00:54:37,27377,10951,6454,275,17,1,0,0.02505356,0.29563075,1.03396253,1.28583794,1.34900545,1.38068157,1.38068157
12/07/2025,00:54:38,27267,10906,6450,270,17,0,0,0.02495250,0.29443815,1.03224892,1.27995603,1.34235743,1.37183726,1.37183726
12/07/2025,00:54:39,27212,10885,6580,268,17,0,0,0.02490274,0.29385090,1.04653462,1.29243165,1.35432352,1.38380335,1.38380335
12/07/2025,00:54:40,27198,10879,6802,268,17,0,0,0.02488939,0.29369358,1.07183363,1.31714865,1.37878756,1.40718471,1.40718471
12/07/2025,00:54:41,27211,10884,7006,267,16,0,0,0.02490118,0.29383276,1.09527999,1.34014295,1.40152529,1.42880883,1.42880883
12/07/2025,00:54:42,27250,10900,7171,267,16,0,0,0.02493683,0.29425321,1.11456844,1.35933440,1.42071674,1.44800028,1.44800028
12/07/2025,00:54:43,27395,10958,7510,270,17,0,0,0.02506981,0.29582240,1.15490776,1.40254989,1.46444176,1.49283891,1.49283891
12/07/2025,00:54:44,27597,11038,7917,276,17,1,0,0.02525434,0.29799980,1.20362701,1.45676344,1.52069705,1.55237317,1.55237317
12/07/2025,00:54:45,27757,11102,8165,280,18,1,0,0.02540090,0.29972916,1.23369674,1.49067844,1.55652731,1.58820343,1.58820343
12/07/2025,00:54:46,27908,11163,8372,284,18,1,0,0.02553889,0.30135747,1.25907662,1.51916053,1.58679457,1.62063605,1.62063605
12/07/2025,00:54:47,28005,11202,8433,285,19,1,0,0.02562831,0.30241279,1.26708778,1.52820575,1.59698895,1.63083043,1.63083043
12/07/2025,00:54:48,28120,11248,8486,286,19,1,0,0.02573344,0.30365309,1.27432253,1.53634554,1.60627790,1.64011938,1.64011938
12/07/2025,00:54:49,28221,11288,8537,287,19,1,0,0.02582521,0.30473609,1.28132324,1.54418632,1.61513774,1.65117552,1.65117552
12/07/2025,00:54:50,28280,11312,8536,287,19,1,0,0.02587957,0.30537768,1.28181945,1.54497353,1.61694763,1.65298541,1.65298541
12/07/2025,00:54:51,28258,11303,8398,285,20,1,0,0.02585996,0.30514602,1.26582608,1.52726709,1.59962424,1.63457934,1.63457934
12/07/2025,00:54:52,28170,11268,8141,280,19,1,0,0.02577916,0.30419270,1.23542151,1.49182120,1.56290271,1.59566151,1.59566151
12/07/2025,00:54:53,28069,11227,7879,274,19,0,0,0.02568674,0.30310208,1.20436674,1.45546706,1.52501636,1.55557887,1.55557887
12/07/2025,00:54:54,27970,11188,7638,268,18,0,0,0.02559632,0.30203526,1.17569880,1.42182186,1.49022201,1.51861916,1.51861916
12/07/2025,00:54:55,27890,11156,7420,263,18,0,0,0.02552263,0.30116581,1.14989416,1.39129894,1.45854993,1.48583347,1.48583347
12/07/2025,00:54:56,27780,11112,7165,258,18,0,0,0.02542190,0.29997703,1.11962587,1.35618333,1.42228878,1.44629334,1.44629334
12/07/2025,00:54:57,27666,11066,6925,253,18,0,0,0.02531800,0.29875103,1.09087539,1.32284360,1.38805285,1.40989205,1.40989205
12/07/2025,00:54:58,27592,11037,6757,255,17,0,0,0.02525004,0.29794927,1.07083400,1.30461229,1.36905543,1.39089463,1.39089463
12/07/2025,00:54:59,27561,11024,6631,262,17,0,0,0.02522122,0.29760894,1.05613773,1.29602435,1.36021453,1.38205373,1.38205373
12/07/2025,00:55:00,27551,11020,6548,269,17,0,0,0.02521217,0.29750217,1.04648584,1.29315888,1.35709249,1.37893169,1.37893169
12/07/2025,00:55:01,27577,11031,6574,278,17,0,0,0.02523647,0.29778911,1.04980644,1.30423500,1.36816861,1.39000781,1.39000781
12/07/2025,00:55:02,27638,11055,6678,287,17,0,0,0.02529173,0.29844119,1.06237468,1.32530273,1.38923634,1.41107554,1.41107554
12/07/2025,00:55:03,27682,11072,6770,296,17,0,0,0.02533196,0.29891595,1.07335583,1.34442741,1.40836102,1.43020022,1.43020022
12/07/2025,00:55:04,27698,11079,6813,303,17,0,0,0.02534715,0.29909518,1.07849149,1.35664049,1.42057410,1.44241330,1.44241330
12/07/2025,00:55:05,27700,11080,6828,310,17,0,0,0.02534919,0.29911903,1.08021587,1.36469923,1.42863284,1.45047204,1.45047204
12/07/2025,00:55:06,27701,11080,6816,311,17,0,0,0.02534974,0.29912569,1.07881688,1.36384930,1.42752995,1.44936915,1.44936915
12/07/2025,00:55:07,27683,11073,6779,307,17,0,0,0.02533287,0.29892645,1.07440046,1.35594267,1.41885722,1.44069642,1.44069642
12/07/2025,00:55:09,27663,11065,6744,303,17,0,0,0.02531510,0.29871673,1.07012307,1.34827207,1.41067347,1.42923370,1.42923370
12/07/2025,00:55:10,27638,11055,6654,300,17,0,0,0.02529215,0.29844598,1.05964080,1.33433162,1.39622349,1.41258742,1.41258742
12/07/2025,00:55:11,27713,11085,6679,299,17,0,0,0.02536115,0.29926012,1.06326635,1.33773114,1.39962301,1.41598694,1.41598694
12/07/2025,00:55:12,27826,11130,6755,301,17,0,0,0.02546424,0.30047659,1.07321194,1.34867877,1.41057064,1.42693457,1.42693457
12/07/2025,00:55:13,27960,11184,6864,302,17,0,0,0.02558694,0.30192468,1.08709320,1.36420813,1.42610000,1.44246393,1.44246393
12/07/2025,00:55:14,28093,11237,6965,304,17,0,0,0.02570871,0.30336137,1.10014717,1.37891021,1.44080208,1.45716601,1.45716601
12/07/2025,00:55:15,28188,11275,7028,305,17,0,0,0.02579555,0.30438619,1.10827332,0,0,0,0
12/07/2025,00:55:17,28360,11344,7039,309,17,0,0,0.02595254,0.30623855,1.11145858,1.39474590,1.45689434,1.47325827,1.47325827
12/07/2025,00:55:18,28409,11363,7057,325,17,0,0,0.02599779,0.30677242,1.11398797,1.41204417,1.47495872,1.49568431,1.49568431
12/07/2025,00:55:19,28462,11385,7094,344,18,1,0,0.02604626,0.30734442,1.11885378,1.43416704,1.49924981,1.53092593,1.53092593
12/07/2025,00:55:20,28570,11428,7249,370,18,1,0,0.02614499,0.30850941,1.13777600,1.47674473,1.54540145,1.59127615,1.59127615
12/07/2025,00:55:21,28738,11495,7624,401,20,1,0,0.02629914,0.31032837,1.18243677,1.54974723,1.62223086,1.67902516,1.67902516
12/07/2025,00:55:22,28912,11564,8006,431,21,2,0,0.02645765,0.31219880,1.22796490,1.62300305,1.69918711,1.76362204,1.76362204
12/07/2025,00:55:23,29117,11646,8426,468,22,2,0,0.02664531,0.31441341,1.27827651,1.70708570,1.78735324,1.85942880,1.85942880
12/07/2025,00:55:24,29330,11732,8878,517,23,2,0,0.02684067,0.31671856,1.33228584,1.80575675,1.89113045,1.96976396,1.96976396
12/07/2025,00:55:25,29459,11783,9198,553,25,2,0,0.02695879,0.31811236,1.37026037,1.87637125,1.96952887,2.05363765,2.05363765
12/07/2025,00:55:26,29491,11796,9308,564,27,2,0,0.02698755,0.31845175,1.38321479,1.90015137,2.00020032,2.08758807,2.08758807
12/07/2025,00:55:27,29477,11791,9322,569,28,2,0,0.02697537,0.31830780,1.38466637,1.90564314,2.00786392,2.09413806,2.09413806
12/07/2025,00:55:28,29420,11768,9210,563,27,2,0,0.02692259,0.31768526,1.37117841,1.88669383,1.98763536,2.06846517,2.06846517
12/07/2025,00:55:29,29356,11742,8958,560,27,2,0,0.02686442,0.31699885,1.34173150,1.85440277,1.95534430,2.03181245,2.03181245
12/07/2025,00:55:30,29397,11759,8899,567,28,2,0,0.02690207,0.31744311,1.33536541,1.85427404,1.95777046,2.03095964,2.03095964
12/07/2025,00:55:31,29429,11771,8794,570,28,2,0,0.02693067,0.31778059,1.32367761,1.84530044,1.94994602,2.01985622,2.01985622
12/07/2025,00:55:32,29437,11775,8672,568,28,2,0,0.02693843,0.31787210,1.30984932,1.83040606,1.93237027,1.99788788,1.99788788
12/07/2025,00:55:33,29449,11779,8589,568,27,2,0,0.02694967,0.31800463,1.30051360,1.82029433,1.91945069,1.98168933,1.98168933
12/07/2025,00:55:34,29467,11787,8537,567,26,1,0,0.02696590,0.31819624,1.29471075,1.81416845,1.91115659,1.97011626,1.97011626
12/07/2025,00:55:35,29517,11806,8626,570,26,1,0,0.02701130,0.31873201,1.30545804,1.82740391,1.92336938,1.98124637,1.98124637
12/07/2025,00:55:36,29538,11815,8682,570,26,1,0,0.02703079,0.31896179,1.31212253,1.83452137,1.92870167,1.98441329,1.98441329
12/07/2025,00:55:37,29508,11803,8640,560,24,1,0,0.02700348,0.31863957,1.30699349,1.81956776,1.90915143,1.96158408,1.96158408
12/07/2025,00:55:38,29403,11761,8486,542,23,1,0,0.02690773,0.31750985,1.28817929,1.78478864,1.87067188,1.91871194,1.91871194
12/07/2025,00:55:39,29315,11726,8388,528,23,1,0,0.02682677,0.31655458,1.27605112,1.76012169,1.84396319,1.88872428,1.88872428
12/07/2025,00:55:40,29254,11701,8327,517,22,1,0,0.02677070,0.31589298,1.26843368,1.74245457,1.82476386,1.86735959,1.86735959
12/07/2025,00:55:41,29196,11678,8264,507,22,1,0,0.02671780,0.31526856,1.26055854,1.72530392,1.80633757,1.84673700,1.84673700
12/07/2025,00:55:42,29143,11657,8227,498,22,1,0,0.02666955,0.31469940,1.25577221,1.71176003,1.79164814,1.83096489,1.83096489
12/07/2025,00:55:43,29073,11629,8146,486,21,1,0,0.02660566,0.31394533,1.24576801,1.69138220,1.76999105,1.80602883,1.80602883
12/07/2025,00:55:44,29076,11630,8198,480,21,1,0,0.02660825,0.31397584,1.25171622,1.69112508,1.76884135,1.80596181,1.80596181
12/07/2025,00:55:45,29164,11665,8422,481,21,1,0,0.02668904,0.31492918,1.27827115,1.71855302,1.79690892,1.84278362,1.84278362
12/07/2025,00:55:46,29354,11741,8903,505,22,2,0,0.02686264,0.31697787,1.33540506,1.79795327,1.88000960,1.94444453,1.94444453
12/07/2025,00:55:47,29568,11827,9530,540,23,2,0,0.02705832,0.31928685,1.40944548,1.90431063,1.99057692,2.06812775,2.06812775
12/07/2025,00:55:48,29774,11909,10188,573,26,2,0,0.02724666,0.32150911,1.48684485,2.01208693,2.10665028,2.19620339,2.19620339
12/07/2025,00:55:49,29970,11988,10778,604,28,3,0,0.02742576,0.32362265,1.55648489,2.11000464,2.21337097,2.31276101,2.31276101
12/07/2025,00:55:50,30153,12061,11275,633,30,3,0,0.02759391,0.32560654,1.61531515,2.19504351,2.30594079,2.41297146,2.41297146
12/07/2025,00:55:51,30321,12128,11627,659,32,3,0,0.02774715,0.32741500,1.65740439,2.26137023,2.37928532,2.49070857,2.49070857
12/07/2025,00:55:52,30411,12164,11786,680,33,3,0,0.02782998,0.32839220,1.67654670,2.29964373,2.42215545,2.53574406,2.53574406
12/07/2025,00:55:53,30411,12164,11723,693,34,3,0,0.02782949,0.32838647,1.66931050,2.30365418,2.42769450,2.54020043,2.54020043
12/07/2025,00:55:54,30316,12126,11360,680,32,3,0,0.02774256,0.32736067,1.62682441,2.24937238,2.36575888,2.47062419,2.47062419
12/07/2025,00:55:55,30196,12078,10893,655,29,3,0,0.02763340,0.32607271,1.57205488,2.17165750,2.27910731,2.37193940,2.37193940
12/07/2025,00:55:56,30092,12037,10490,632,27,2,0,0.02753784,0.32494493,1.52492650,2.10378185,2.20319479,2.28730357,2.28730357
12/07/2025,00:55:57,30021,12008,10195,613,25,2,0,0.02747327,0.32418321,1.49036321,2.05196150,2.14460959,2.22216042,2.22216042
12/07/2025,00:55:58,29954,11981,9925,596,24,2,0,0.02741154,0.32345484,1.45876981,2.00430709,2.09146596,2.16465514,2.16465514
12/07/2025,00:55:59,29895,11958,9702,587,23,2,0,0.02735751,0.32281709,1.43265160,1.97033545,2.05558268,2.12329659,2.12329659
12/07/2025,00:56:00,29838,11935,9505,581,23,2,0,0.02730538,0.32220217,1.40941613,1.94196166,2.02555020,2.08998513,2.08998513
12/07/2025,00:56:01,29782,11912,9319,576,22,1,0,0.02725394,0.32159491,1.38761822,1.91525238,1.99743519,2.05859115,2.05859115
12/07/2025,00:56:02,29705,11882,9140,571,22,1,0,0.02718371,0.32076645,1.36626962,1.88912053,1.96977113,2.02764812,2.02764812
12/07/2025,00:56:03,29604,11841,8912,565,21,1,0,0.02709096,0.31967200,1.33910907,1.85649863,1.93587359,1.99158521,1.99158521
12/07/2025,00:56:04,29461,11784,8542,555,21,1,0,0.02696018,0.31812858,1.29523285,1.80354090,1.88125717,1.93368982,1.93368982
12/07/2025,00:56:05,29286,11714,8153,542,20,1,0,0.02679979,0.31623618,1.24887075,1.74570704,1.82150805,1.86846543,1.86846543
12/07/2025,00:56:06,29109,11643,7801,531,20,1,0,0.02663837,0.31433141,1.20671345,1.69294916,1.76709148,1.81076989,1.81076989
12/07/2025,00:56:07,28930,11572,7503,515,20,1,0,0.02647468,0.31239995,1.17067342,1.64217319,1.71491339,1.75531282,1.75531282
12/07/2025,00:56:08,28792,11516,7299,501,19,1,0,0.02634784,0.31090322,1.14579263,1.60485063,1.67644168,1.71467575,1.71467575
12/07/2025,00:56:09,28665,11466,7141,489,19,1,0,0.02623198,0.30953611,1.12644617,1.57480750,1.64537948,1.68141726,1.68141726
12/07/2025,00:56:10,28531,11412,7053,477,19,1,0,0.02610967,0.30809278,1.11486807,1.55198276,1.62165854,1.65661364,1.65661364
12/07/2025,00:56:11,28412,11365,7010,468,19,1,0,0.02600086,0.30680865,1.10870026,1.53760645,1.60651613,1.64035761,1.64035761
12/07/2025,00:56:12,28364,11345,7118,474,19,1,0,0.02595681,0.30628907,1.12053721,1.55503470,1.62381790,1.65765938,1.65765938
12/07/2025,00:56:13,28354,11341,7291,485,19,1,0,0.02594753,0.30617943,1.14025696,1.58490114,1.65406739,1.69010517,1.69010517
12/07/2025,00:56:14,28360,11344,7467,497,19,1,0,0.02595261,0.30623948,1.16044115,1.61555596,1.68510526,1.72114304,1.72114304
12/07/2025,00:56:15,28361,11344,7581,505,19,1,0,0.02595383,0.30625380,1.17340577,1.63585698,1.70540628,1.74144406,1.74144406
12/07/2025,00:56:16,28413,11365,7606,508,19,1,0,0.02600118,0.30681245,1.17684858,1.64178796,1.71095421,1.74699199,1.74699199
12/07/2025,00:56:17,28508,11403,7641,517,19,1,0,0.02608843,0.30784205,1.18187722,1.65534813,1.72451438,1.76055216,1.76055216
12/07/2025,00:56:18,28637,11455,7668,541,19,1,0,0.02620655,0.30923583,1.18637729,1.68146848,1.75114426,1.78718204,1.78718204
12/07/2025,00:56:19,28804,11521,7733,563,19,1,0,0.02635876,0.31103192,1.19557349,1.71131494,1.78124730,1.81728508,1.81728508
12/07/2025,00:56:20,28945,11578,7703,571,19,1,0,0.02648809,0.31255820,1.19369459,1.71686853,1.78654431,1.82258209,1.82258209
12/07/2025,00:56:22,29049,11619,7601,574,19,1,0,0.02658327,0.31368125,1.18312762,1.70846670,1.77763295,1.81258805,1.81258805
12/07/2025,00:56:23,29162,11664,7553,580,18,1,0,0.02668668,0.31490152,1.17894720,1.71020060,1.77885732,1.81269880,1.81269880
12/07/2025,00:56:24,29347,11738,7735,599,19,1,0,0.02685595,0.31689876,1.20166246,1.75072198,1.81963166,1.85347314,1.85347314
12/07/2025,00:56:25,29479,11791,8003,623,19,1,0,0.02697640,0.31832017,1.23379139,1.80447119,1.87389401,1.90884911,1.90884911
12/07/2025,00:56:26,29570,11828,8246,640,19,1,0,0.02706020,0.31930879,1.26259925,1.84898500,1.91853430,1.95457208,1.95457208
12/07/2025,00:56:27,29616,11846,8389,641,19,1,0,0.02710253,0.31980834,1.27937752,1.86653837,1.93596119,1.97091629,1.97091629
12/07/2025,00:56:28,29602,11840,8426,639,19,1,0,0.02708912,0.31965009,1.28351319,0,0,0,0
12/07/2025,00:56:30,29527,11811,8576,639,18,1,0,0.02702100,0.31884643,1.29987288,1.88551465,1.95353174,1.98737322,1.98737322
12/07/2025,00:56:31,29544,11817,8578,642,18,1,0,0.02703660,0.31903043,1.30027901,1.88808684,1.95597745,1.98981893,1.98981893
12/07/2025,00:56:32,29581,11832,8532,642,18,1,0,0.02706989,0.31942320,1.29534384,1.88328070,1.95078826,1.98246438,1.98246438
12/07/2025,00:56:33,29609,11843,8456,640,18,1,0,0.02709549,0.31972540,1.28698967,1.87337542,1.94049993,1.97217605,1.97217605
12/07/2025,00:56:34,29632,11853,8376,638,18,1,0,0.02711707,0.31997995,1.27814348,1.86278413,1.92939911,1.96107523,1.96107523
12/07/2025,00:56:35,29645,11858,8286,635,18,1,0,0.02712877,0.32011818,1.26799744,1.84992297,1.91628137,1.94795749,1.94795749
12/07/2025,00:56:36,29681,11872,8248,636,18,0,0,0.02716151,0.32050429,1.26401688,1.84626544,1.91237089,1.94185072,1.94185072
12/07/2025,00:56:37,29729,11891,8228,638,18,0,0,0.02720536,0.32102193,1.26224023,1.84633090,1.91205329,1.94153312,1.94153312
12/07/2025,00:56:38,29761,11904,8170,637,18,0,0,0.02723461,0.32136704,1.25592839,1.83914696,1.90473926,1.93421909,1.93421909
12/07/2025,00:56:39,29694,11877,7957,622,17,0,0,0.02717379,0.32064920,1.23086511,1.80012284,1.86482256,1.89321971,1.89321971
12/07/2025,00:56:40,29609,11843,7770,607,17,0,0,0.02709613,0.31973303,1.20856441,1.76437832,1.82843841,1.85572195,1.85572195
12/07/2025,00:56:41,29640,11856,7840,601,17,0,0,0.02712451,0.32006766,1.21688901,1.76769364,1.83137429,1.85865783,1.85865783
12/07/2025,00:56:42,29733,11893,8039,601,17,0,0,0.02720885,0.32106295,1.24060184,1.79140647,1.85508712,1.88237066,1.88237066
12/07/2025,00:56:43,29865,11946,8299,605,17,0,0,0.02733027,0.32249581,1.27178072,1.82630159,1.89023520,1.91751874,1.91751874
12/07/2025,00:56:44,29968,11987,8482,605,17,0,0,0.02742441,0.32360645,1.29383163,1.84835250,1.91228611,1.93956965,1.93956965
12/07/2025,00:56:45,30022,12009,8562,600,17,0,0,0.02747408,0.32419274,1.30359130,1.85297385,1.91652441,1.94380795,1.94380795
12/07/2025,00:56:46,30058,12023,8598,592,17,0,0,0.02750633,0.32457313,1.30804348,1.85009055,1.91325806,1.94054160,1.94054160
